dimensions	qtd	punit
MV/G4.592.592.48	24
F7/RG.592.592.292	12
MV/G4.625.500.48	16
F7/PL.500.625.48	16
MV/G4.500.530.48	16
F7/PL.500.530.98	16
MV/G4.485.425.50	4
