dimensions	qtd	punit
MV/G4.620.400.45	8
F7.952.287.500.20.6	2
F7.952.952.500.20.8	2
MV/G4.592.287.48	1
MV/G4.592.592.48	3
F7.592.287.500.20.3	1
F7.592.592.500.20.6	3
MV/G4.592.292.48	1
F7.592.292.500.20.3	1
