dimensions	qtd	punit
MP/G4.1640.215.25	2	87.5
MP/G4.1100.250.25	2	47.5
MP/G4.700.245.25	2	29.5
MP/G4.1020.360.25	2	38.5
MP/G4.355.760.25	2	42.5
MP/G4.710.255.25	2	30.5
MP/G4.380.840.25	4	29.5
MP/G4.920.200.25	2	42.3
MP/G4.660.200.25	4	37.5
MP/G4.1050.190.25	2	44.5
MV/G4.380.505.50	4	34.5
MP/G4.1360.270.25	2	54.5
MP/G4.850.270.25	2	42.5
MP/G4.840.440.25	2	41.5
MP/G4.420.420.25	4	32.4
