dimensions	qtd	punit
MV/G4.735.600.48	1
MV/G4.915.538.48	4
MV/G4.612.744.48	1
MV/G4.920.735.48	1
F7.435.592.   .25.	3
F7.592.287.   .25.	2
F7.287.435.   .25.	1
F7.287.592.   .25.	2
F7.287.287.   .25.	1
F7.595.625.   .25.	1
F7.595.285.   .25.	1
F7.625.438.   .25.	1
F7.287.438.   .25.	1
F7.592.595.   .25.	1
F7.438.592.   .25.	1
F7.438.292.   .25.	1
MV/G4.800.500.48	16
