company_name,quote_id,qty,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
ATM Campo Grande,21031.0,3.0,27.5,380.0,500.0,48.0,0,0,0,0,0,0,0,0,0,1
ATM Campo Grande,21031.0,1.0,25.5,290.0,380.0,48.0,0,0,0,0,0,0,0,0,0,1
ATM Campo Grande,21031.0,2.0,34.5,380.0,895.0,48.0,0,0,0,0,0,0,0,0,0,1
ATM Campo Grande,21031.0,3.0,6.75,380.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Campo Grande,21031.0,1.0,6.5,290.0,380.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Campo Grande,21031.0,2.0,7.95,380.0,895.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Cuf Tejo,21142.0,50.0,5.95,1140.0,205.0,5.0,0,0,0,1,0,0,0,0,0,0
ATM Edf América,21036.0,5.0,6.8,1030.0,250.0,10.0,0,0,0,0,0,1,0,0,0,0
ATM Edf América,21036.0,82.0,5.5,650.0,300.0,10.0,0,0,0,0,0,1,0,0,0,0
ATM Edf América,21036.0,51.0,5.24,655.0,250.0,10.0,0,0,0,0,0,1,0,0,0,0
ATM Edf América,21036.0,16.0,5.4,660.0,240.0,10.0,0,0,0,0,0,1,0,0,0,0
ATM Edf América,21036.0,24.0,13.64,592.0,892.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM Edf América,21036.0,12.0,20.4,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
ATM Expo,20034.0,34.0,8.25,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,20034.0,6.0,6.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,20034.0,17.0,17.5,592.0,592.0,25.0,0,1,0,0,0,0,0,0,0,0
ATM Expo,20034.0,3.0,12.5,287.0,592.0,25.0,0,1,0,0,0,0,0,0,0,0
ATM Expo,20034.0,2.0,10.5,1090.0,210.0,5.0,0,0,0,1,0,0,0,0,0,0
ATM Expo,20034.0,8.0,8.5,750.0,223.0,5.0,0,0,0,1,0,0,0,0,0,0
ATM Expo,20034.0,2.0,8.15,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,20034.0,1.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,20034.0,4.0,18.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
ATM Expo,20034.0,2.0,14.0,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
ATM Expo,20034.0,1.0,8.0,540.0,645.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,20034.0,6.0,14.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,21030.0,6.0,5.75,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,21030.0,17.0,15.25,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
ATM Expo,21030.0,3.0,12.5,287.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
ATM Expo,21030.0,2.0,8.2,1090.0,210.0,5.0,0,0,0,1,0,0,0,0,0,0
ATM Expo,21030.0,9.0,6.5,750.0,223.0,5.0,0,0,0,1,0,0,0,0,0,0
ATM Expo,21030.0,2.0,7.15,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,21030.0,1.0,6.15,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,21030.0,4.0,16.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
ATM Expo,21030.0,2.0,12.99,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
ATM Expo,21030.0,1.0,8.2,540.0,645.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM Expo,21030.0,6.0,12.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,8.0,10.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,21.5,548.0,290.0,48.0,1,0,0,0,0,0,0,0,0,0
ATM Norte Anexo,18794.0,2.0,5.5,590.0,280.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,9.5,592.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,6.5,287.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,11.5,287.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,9.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,6.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,9.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,11.5,287.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,6.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,9.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,11.5,287.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,6.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,9.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,11.5,287.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,9.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,2.0,9.25,800.0,445.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,12.0,7.5,860.0,310.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,9.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,6.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,2.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,1.0,11.5,287.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,9.5,1010.0,370.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,4.0,10.5,770.0,410.0,97.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,9.5,590.0,590.0,98.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,6.5,289.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,9.5,594.0,594.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,11.5,287.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,1.0,15.5,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Norte Anexo,18794.0,1.0,6.5,740.0,203.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,6.5,740.0,203.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,5.95,625.0,395.0,20.0,0,0,0,0,0,1,0,0,0,0
ATM Norte Anexo,18794.0,1.0,5.95,625.0,395.0,20.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18507.0,30.0,7.0,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18542.0,60.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18619.0,120.0,12.99,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18619.0,40.0,12.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18619.0,8.0,12.25,592.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
ATM VW,18619.0,120.0,12.99,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18619.0,40.0,12.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18619.0,8.0,12.25,592.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
ATM VW,18658.0,90.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18706.0,24.0,17.5,592.0,592.0,600.0,1,0,0,0,0,0,0,0,0,0
ATM VW,18706.0,12.0,16.5,592.0,287.0,600.0,1,0,0,0,0,0,0,0,0,0
ATM VW,18706.0,24.0,19.5,592.0,592.0,600.0,0,0,1,0,0,0,0,0,0,0
ATM VW,18706.0,12.0,18.5,592.0,287.0,600.0,0,0,1,0,0,0,0,0,0,0
ATM VW,18706.0,100.0,7.6,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18721.0,14.0,7.6,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18721.0,16.0,6.5,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18721.0,14.0,17.5,592.0,592.0,600.0,1,0,0,0,0,0,0,0,0,0
ATM VW,18721.0,14.0,16.5,592.0,287.0,600.0,1,0,0,0,0,0,0,0,0,0
ATM VW,18721.0,2.0,12.5,287.0,592.0,600.0,1,0,0,0,0,0,0,0,0,0
ATM VW,18731.0,96.0,14.8,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,18731.0,30.0,7.6,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18758.0,100.0,14.8,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,18774.0,16.0,7.25,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18774.0,16.0,7.5,660.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18774.0,80.0,7.75,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18774.0,49.0,14.5,592.0,592.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18798.0,100.0,7.7,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,18798.0,100.0,14.9,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,18798.0,50.0,13.25,592.0,592.0,600.0,0,0,0,0,1,0,0,0,0,0
ATM VW,18798.0,50.0,13.5,592.0,592.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,19806.0,30.0,12.25,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,19826.0,97.0,14.9,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,19826.0,34.0,12.5,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,19826.0,2.0,9.5,510.0,380.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,19827.0,6.0,8.25,540.0,420.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM VW,19840.0,96.0,14.95,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,19840.0,32.0,12.95,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,19840.0,10.0,14.5,287.0,592.0,600.0,0,0,1,0,0,0,0,0,0,0
ATM VW,20024.0,20.0,6.25,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21026.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21060.0,10.0,12.5,287.0,287.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21060.0,24.0,6.75,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21060.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21076.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21076.0,30.0,12.75,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21094.0,40.0,5.95,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21094.0,100.0,6.95,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21094.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21094.0,20.0,12.75,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21095.0,12.0,8.95,540.0,420.0,25.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21101.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21108.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21123.0,8.0,9.5,660.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21123.0,8.0,7.75,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21129.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21150.0,186.0,6.99,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21150.0,135.0,12.98,592.0,592.0,600.0,0,0,0,0,1,0,0,0,0,0
ATM VW,21150.0,88.0,12.75,592.0,287.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21150.0,264.0,12.99,592.0,592.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21150.0,88.0,12.75,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21150.0,336.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21174.0,40.0,12.99,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21174.0,120.0,14.25,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM VW,21174.0,40.0,12.99,592.0,287.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21174.0,70.0,14.15,592.0,592.0,600.0,0,0,0,0,1,0,0,0,0,0
ATM VW,21180.0,8.0,9.95,620.0,365.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21180.0,64.0,16.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
ATM VW,21180.0,64.0,17.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
ATM VW,21198.0,135.0,14.1,592.0,592.0,600.0,0,0,0,0,1,0,0,0,0,0
ATM VW,21198.0,130.0,6.99,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21198.0,60.0,12.99,592.0,287.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21198.0,50.0,14.15,592.0,592.0,600.0,0,0,0,0,0,1,0,0,0,0
ATM VW,21198.0,130.0,14.25,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATM Viseu,21182.0,16.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
ATM Viseu,21182.0,12.0,14.25,592.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
ATM Viseu,21182.0,8.0,15.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
ATM Viseu,21182.0,8.0,15.25,592.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
ATM Viseu,21182.0,8.0,7.5,460.0,620.0,95.0,0,0,0,0,0,1,0,0,0,0
ATM Zona Porto,22223.0,2.0,10.5,635.0,582.0,10.0,0,0,0,0,1,0,0,0,0,0
ATM Zona Porto,22223.0,8.0,8.5,500.0,445.0,45.0,0,0,0,0,0,1,0,0,0,0
ATM Zona Porto,22223.0,8.0,9.5,500.0,630.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Zona Porto,22223.0,8.0,45.5,500.0,630.0,98.0,1,0,0,0,0,0,0,0,0,0
ATM Zona Porto,22223.0,4.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Zona Porto,22223.0,4.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
ATM Zona Porto,22223.0,2.0,45.5,592.0,592.0,97.0,1,0,0,0,0,0,0,0,0,0
ATM Zona Porto,22223.0,2.0,32.5,287.0,592.0,97.0,1,0,0,0,0,0,0,0,0,0
ATM cuf Tejo,21029.0,50.0,5.25,1215.0,205.0,5.0,0,0,0,0,0,1,0,0,0,0
ATM cuf Tejo,21029.0,50.0,4.95,960.0,205.0,5.0,0,0,0,0,0,1,0,0,0,0
ATM cuf Tejo,21029.0,50.0,4.75,585.0,585.0,5.0,0,0,0,0,0,1,0,0,0,0
ATM cuf Tejo,21029.0,50.0,4.7,420.0,420.0,5.0,0,0,0,0,0,1,0,0,0,0
ATMTotal,17091.0,11.0,7.0,640.0,330.0,45.0,0,0,0,0,0,1,0,0,0,0
ATMTotal,17091.0,45.0,7.0,600.0,330.0,45.0,0,0,0,0,0,1,0,0,0,0
ATMVW,21130.0,40.0,12.75,287.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATMVW,21141.0,100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATMVW,21141.0,100.0,6.99,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
ATMVW,21181.0,168.0,14.25,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
ATMVW,21181.0,4.0,8.5,470.0,550.0,48.0,0,0,0,0,0,1,0,0,0,0
ATMVW,21181.0,40.0,16.75,592.0,287.0,600.0,1,0,0,0,0,0,0,0,0,0
ATMVW,21181.0,40.0,14.5,287.0,592.0,600.0,1,0,0,0,0,0,0,0,0,0
ATMVW,21181.0,15.0,15.25,287.0,287.0,600.0,1,0,0,0,0,0,0,0,0,0
ATRAL,18358.0,6.0,107.5,760.0,730.0,97.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,18710.0,32.0,11.75,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
AVATHAR,18710.0,28.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
AVATHAR,18710.0,6.0,9.5,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
AVATHAR,21179.0,4.0,21.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,21179.0,2.0,14.15,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,21179.0,16.0,21.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,21179.0,4.0,21.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,21179.0,2.0,21.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,21179.0,2.0,21.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,21179.0,16.0,21.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
AVATHAR,21179.0,1.0,85.0,710.0,350.0,130.0,1,0,0,0,0,0,0,0,0,0
Airland,20025.0,1.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Airland,20025.0,1.0,6.75,465.0,650.0,48.0,0,0,0,0,0,1,0,0,0,0
Airland,20025.0,1.0,6.95,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Airland,20025.0,1.0,6.65,345.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
Airland,20025.0,1.0,7.75,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Airland,20025.0,1.0,7.75,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Airland,20026.0,4.0,6.25,550.0,487.0,15.0,0,0,0,0,0,1,0,0,0,0
Airland,20026.0,8.0,5.95,525.0,385.0,15.0,0,0,0,0,0,1,0,0,0,0
Airland,20026.0,4.0,4.25,327.0,193.0,15.0,0,0,0,0,0,1,0,0,0,0
Airland,20026.0,8.0,4.5,400.0,287.0,15.0,0,0,0,0,0,1,0,0,0,0
Alfaclima,18356.0,2.0,34.5,610.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
Alfaclima,18356.0,2.0,19.5,305.0,610.0,48.0,1,0,0,0,0,0,0,0,0,0
Ambiprose,17108.0,60.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Ambiprose,17108.0,60.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Ambiprose,17108.0,30.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Ambiprose,17146.0,4.0,95.5,762.0,305.0,70.0,0,0,0,0,0,0,0,1,0,0
Ambiprose,17146.0,26.0,82.5,610.0,610.0,70.0,0,0,0,0,0,0,0,1,0,0
Anexo,18631.0,6.0,14.0,892.0,490.0,360.0,0,0,0,0,0,0,0,0,1,0
Anexo,18631.0,3.0,10.5,287.0,287.0,380.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,6.0,10.5,287.0,287.0,534.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,4.0,11.5,287.0,592.0,380.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,20.0,12.5,287.0,592.0,534.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,2.0,12.0,305.0,305.0,534.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,5.0,14.0,592.0,287.0,380.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,25.0,15.5,592.0,287.0,534.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,3.0,15.5,592.0,490.0,534.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,8.0,14.5,592.0,592.0,380.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,123.0,14.5,592.0,592.0,534.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,3.0,17.5,892.0,490.0,534.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,2.0,14.5,287.0,592.0,298.0,0,0,1,0,0,0,0,0,0,0
Anexo,18631.0,1.0,15.5,592.0,592.0,298.0,0,0,1,0,0,0,0,0,0,0
Anexo,18631.0,10.0,10.5,287.0,592.0,360.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,10.0,7.5,289.0,594.0,96.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,56.0,8.5,594.0,594.0,96.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,68.0,15.5,592.0,592.0,635.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,10.0,12.5,287.0,592.0,635.0,1,0,0,0,0,0,0,0,0,0
Anexo,18631.0,68.0,155.0,610.0,610.0,292.0,0,0,0,0,0,0,1,0,0,0
Anexo,18631.0,10.0,92.0,305.0,610.0,292.0,0,0,0,0,0,0,1,0,0,0
Anexo,18631.0,68.0,9.5,594.0,594.0,96.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,10.0,7.5,289.0,594.0,96.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,145.0,6.5,890.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,254.0,6.7,1190.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,189.0,7.0,1490.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,155.0,6.5,980.0,260.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,45.0,6.7,1128.0,260.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,22.0,7.0,1420.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,5.0,7.0,860.0,300.0,50.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,25.0,6.5,740.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,2.0,5.9,590.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,25.0,6.5,890.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,38.0,7.0,1340.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,18.0,7.0,1490.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,8.0,7.0,1490.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,9.0,7.0,1490.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,16.0,6.5,1190.0,210.0,5.0,0,0,0,0,0,1,0,0,0,0
Anexo,18631.0,2.0,7.0,870.0,390.0,50.0,0,0,0,0,0,1,0,0,0,0
Aquafitness,18480.0,4.0,7.25,500.0,500.0,25.0,0,0,0,0,0,1,0,0,0,0
Aquafitness,18480.0,4.0,8.25,570.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
Aquafitness,18480.0,6.0,15.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Aqueciliz,18646.0,8.0,9.5,680.0,635.0,48.0,0,0,0,0,0,1,0,0,0,0
Aqueciliz,18646.0,12.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Aqueciliz,18646.0,8.0,8.5,530.0,650.0,48.0,0,0,0,0,0,1,0,0,0,0
Aqueciliz,18646.0,4.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Aqueciliz,18646.0,1.0,9.2,740.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
Aqueciliz,18646.0,1.0,14.5,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
Aqueciliz,18646.0,2.0,17.5,1270.0,830.0,48.0,0,0,0,0,0,1,0,0,0,0
Aqueciliz,18646.0,6.0,14.25,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Aqueciliz,18646.0,4.0,14.5,592.0,440.0,25.0,1,0,0,0,0,0,0,0,0,0
Aqueciliz,18646.0,4.0,8.5,680.0,485.0,48.0,0,0,0,0,0,1,0,0,0,0
Ar Classe,18241.0,16.0,8.25,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
